"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Skin_Friction_Coefficient_z","Heat_Flux","Y_Plus","Eddy_Viscosity"
1727, 1.392385398889896e+00, 1.477625062920129e+00, -2.311775087545649e-03, 9.157458647708860e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.160574279405512e+05, 0.000000000000000e+00, 8.642297117622045e+04, 3.287642395004691e+02, 0.000000000000000e+00, -1.630154729161399e-01, 1.978961533651973e-05, 4.643471777167645e-06, -1.800538517785734e-06, -4.397186391148372e-07, -7.803805627854967e+00, 1.650822808314809e+02, 0.000000000000000e+00
1728, 1.404931835471825e+00, 1.476713249400201e+00, -1.013307914296704e-03, 9.201267852149615e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.170908477925555e+05, 0.000000000000000e+00, 8.683633911702219e+04, 3.287639410875386e+02, 0.000000000000000e+00, -1.540997347199576e-01, 1.978960183962204e-05, 3.856640603612147e-06, -1.372596117793520e-06, -3.046175077913966e-07, -4.669718118077489e+00, 5.726610818390300e+01, 0.000000000000000e+00
1729, 8.316509578937861e-01, 1.420135362065341e+00, -1.316250970348255e-02, 1.032936239292505e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.437075325949902e+05, 0.000000000000000e+00, 9.748301303799605e+04, 3.287651500426629e+02, 0.000000000000000e+00, 7.553335476303295e-02, 1.978965651933150e-05, 3.207423884075527e-06, 1.645075146287673e-06, -8.671491865602322e-07, -2.228155836316898e+01, 6.750031947300944e+02, 0.000000000000000e+00
1730, 1.333920403266926e+00, 1.216257562264107e+00, 9.612220800071285e-04, 5.659515345294078e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.335286254824544e+05, 0.000000000000000e+00, 5.341145019298173e+04, 3.287649216802107e+02, 0.000000000000000e+00, -8.750254027948114e-01, 1.978964619075685e-05, 3.515332523204102e-07, -9.193547487872234e-07, -7.548600120473307e-08, -3.461387160271041e+00, 3.397886465405931e+02, 0.000000000000000e+00
1731, 1.512014772405786e-02, 2.291949589937907e-02, -7.535455951790834e-03, 1.988601398650429e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.691840597300051e+05, 0.000000000000000e+00, 1.876736238920020e+05, 3.287652029649513e+02, 0.000000000000000e+00, 2.020812111912111e+00, 1.978965891294606e-05, 5.393635176137805e-07, 2.095492969346409e-08, -1.002102972697259e-06, -9.006714662950802e+00, 3.858480656077758e+02, 0.000000000000000e+00
1732, 8.553364477526851e-01, 1.476017826304568e+00, 7.315146800000879e-03, 8.093436526722093e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.909496455775971e+05, 0.000000000000000e+00, 7.637985823103883e+04, 3.287579230968053e+02, 0.000000000000000e+00, -3.796306403146095e-01, 1.978932965103274e-05, 1.195200941420388e-05, 8.196347216782403e-06, 6.636605830614330e-06, -9.409905636593885e+01, 3.008496305948823e+02, 0.000000000000000e+00
1733, 1.235065820567453e+00, 1.467757942549881e+00, -1.894131961407981e-02, 1.079844600282395e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.547747131144210e+05, 0.000000000000000e+00, 1.019098852457684e+05, 3.287648638483809e+02, 0.000000000000000e+00, 1.710144739710269e-01, 1.978964357508823e-05, 1.261268741068405e-06, 1.827179797569871e-07, 9.908704696963391e-08, -7.390813769584950e+00, 1.185268253680341e+03, 0.000000000000000e+00
1734, 8.891797438560790e-01, 1.427760573825874e+00, 2.157293631142414e-02, 6.030018754566692e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.422700621083598e+05, 0.000000000000000e+00, 5.690802484334392e+04, 3.287647108879769e+02, 0.000000000000000e+00, -7.996094329313208e-01, 1.978963665686008e-05, 2.485523161739054e-06, 3.644988094999304e-07, 2.144843668003917e-07, -2.088321320909982e+01, 7.605728137538688e+02, 0.000000000000000e+00
1735, 1.329367447391350e+00, 1.484931569366766e+00, -5.593005416939077e-03, 7.657345723079911e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.806641851500498e+05, 0.000000000000000e+00, 7.226567406001990e+04, 3.287639181443942e+02, 0.000000000000000e+00, -4.683675387023716e-01, 1.978960080192791e-05, 3.283998747707315e-06, -2.575709755004166e-07, 2.561267892623816e-07, -1.939908138497433e+01, 5.574950097022689e+02, 0.000000000000000e+00
1736, 2.333918766280192e+00, 0.000000000000000e+00, -3.913675072450360e-01, 1.151636301015549e+00, 3.528918912546994e+02, 1.289324941212253e+00, -7.604884905767365e+00, 2.871687979785082e+05, 5.871999850090689e-05, 9.323010060071049e+04, 2.820143141120998e+02, 9.104280533810086e-01, -1.619570818409139e-02, 1.759540837418194e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.257529181311131e-06
1737, 1.023388138163767e+00, 0.000000000000000e+00, -3.536105479412299e-03, 7.726329822465015e-01, 2.573897903176094e+01, -1.985491647279313e+00, 7.730715809922962e+00, 1.824261323850820e+05, 5.141576017613997e-05, 7.278247206212180e+04, 3.281586861425713e+02, 9.604271668089416e-02, -4.572209662852799e-01, 1.976221421399334e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.815564557109579e-07
1738, 3.965752159022350e-01, 6.599059002482747e-01, 1.797217542033961e-02, 9.791984201198588e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.310289661554423e+05, 0.000000000000000e+00, 9.241158646217691e+04, 3.287653712692608e+02, 0.000000000000000e+00, -3.384985367705117e-02, 1.978966652515613e-05, 2.591150603366051e-07, 1.359128940644582e-07, 7.078657963656189e-08, -3.884432245679028e+00, 1.589008507810374e+03, 0.000000000000000e+00
1739, 3.242579575310032e+00, 0.000000000000000e+00, -9.435523978867195e-01, 1.216089440326608e+00, 3.952710952238758e+02, 3.987904602766125e+00, 7.206972763338132e+00, 3.052821535807854e+05, 5.462268127074350e-05, 9.640635048406763e+04, 2.761661659624417e+02, 9.758649744794334e-01, 5.231132782538314e-02, 1.730889444040223e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.059269138869478e-06
1740, -1.906283268374409e-02, 0.000000000000000e+00, 2.362210459256175e-02, 1.440557279884572e+00, 2.342280996170005e+02, -1.445760616435342e+01, 1.186624006231299e+02, 3.467384715019428e+05, 7.067781112246473e-05, 1.290945776766353e+05, 3.121819685788931e+02, 5.153721453146384e-01, 7.573482863785951e-01, 1.902997526242132e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.051155368279931e-05
1741, 1.158175380076034e+00, 5.954712339037738e-01, 1.127861235945518e-03, 7.566466819977129e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.785207560183189e+05, 0.000000000000000e+00, 7.140830240732754e+04, 3.287652613685339e+02, 0.000000000000000e+00, -4.868597835954014e-01, 1.978966155447305e-05, 3.278547894810327e-07, 1.748768265303076e-08, -3.997642313354346e-08, -1.216532787115216e+00, 8.883921658815665e+02, 0.000000000000000e+00
1742, 9.353347330547876e-01, 0.000000000000000e+00, 3.381733538978438e-02, 7.710204466166761e-01, 2.684290289671462e+01, -4.660711160749330e+00, -7.109547386436619e-01, 1.820494830652196e+05, 2.722238259062027e-05, 7.262712152085712e+04, 3.281431040095379e+02, 9.733757872810628e-02, -4.605716488560296e-01, 1.976150879399308e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.002954897961035e-08
1743, 1.413020100877379e+00, 1.475358143758958e+00, 1.801148362374675e-04, 8.271336889647800e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.951472342918081e+05, 0.000000000000000e+00, 7.805889371672322e+04, 3.287585281076923e+02, 0.000000000000000e+00, -3.434163156540480e-01, 1.978935701527169e-05, 1.161611413358032e-05, 5.020972366732145e-06, -1.263215144695745e-06, -1.780650851459858e+01, 5.538725903220381e+01, 0.000000000000000e+00
1744, 7.981332548545865e-01, 1.346397508554811e+00, 1.613888517317604e-02, 4.923023550439546e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.161519943660732e+05, 0.000000000000000e+00, 4.646079774642929e+04, 3.287646349048063e+02, 0.000000000000000e+00, -1.024940747913069e+00, 1.978963322022558e-05, 3.111500485766585e-06, 6.064477642217864e-07, 5.997052955922915e-07, -2.968930872459805e+01, 5.225794296678256e+02, 0.000000000000000e+00
1745, 1.396394198416550e+00, 1.476690792753764e+00, 2.183961511516058e-03, 8.079289662360172e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.906197499754474e+05, 0.000000000000000e+00, 7.624789999017895e+04, 3.287646037121485e+02, 0.000000000000000e+00, -3.824767853883024e-01, 1.978963180941616e-05, 5.527083014463995e-06, 3.639982003437306e-07, -8.037762328156460e-07, -1.618694414313121e+01, 2.362222705929876e+02, 0.000000000000000e+00
1746, 1.184462458971117e+00, 1.390591551362353e+00, -2.148418002158191e-02, 5.466898823849827e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.289842266276616e+05, 0.000000000000000e+00, 5.159369065106461e+04, 3.287652478835776e+02, 0.000000000000000e+00, -9.142318012104992e-01, 1.978966094456398e-05, 1.290764047639636e-06, 1.156531241360871e-07, 8.988979961713662e-08, -9.903917228536823e+00, 5.994305777777682e+02, 0.000000000000000e+00
1747, 1.410120339055365e+00, 1.476377182183922e+00, -4.485073339797072e-04, 8.659564091999630e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.043081429492353e+05, 0.000000000000000e+00, 8.172325717969410e+04, 3.287607647654783e+02, 0.000000000000000e+00, -2.643813880103144e-01, 1.978945817759358e-05, 1.935855078025637e-06, 6.149434230742372e-06, 5.057573892019226e-06, -8.101319566599935e+00, 2.635619374238706e+01, 0.000000000000000e+00
1748, 1.011436897898335e+00, 0.000000000000000e+00, 5.543776753080465e-02, 7.567925266554165e-01, 8.716489862546965e+01, -8.624068326343089e+00, 3.668868025264790e-02, 1.800032357033298e+05, 3.099795907374349e-05, 6.997376489045609e+04, 3.220985368481091e+02, 3.216895423119608e-01, -5.178006468568844e-01, 1.948659453715425e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.138007027306268e-07
1749, 1.404670358852548e+00, 1.477259577473429e+00, 3.129410635781627e-04, 7.594087205264843e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791709858160545e+05, 0.000000000000000e+00, 7.166839432642180e+04, 3.287626253643165e+02, 0.000000000000000e+00, -4.812499836358559e-01, 1.978954233079503e-05, -4.646336537359866e-07, 2.995905408152646e-07, -9.518484393166466e-07, -1.874069142258486e+00, 5.086081632688832e+01, 0.000000000000000e+00
1750, 9.734321031485580e-01, 2.192027490354248e-02, 4.050527578264490e-03, 7.538781600979763e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.778676279774511e+05, 0.000000000000000e+00, 7.114705119098042e+04, 3.287653870713954e+02, 0.000000000000000e+00, -4.924945878907406e-01, 1.978966723986838e-05, 7.565643920648753e-07, -3.196383002777694e-07, -1.047495756679724e-07, -9.398536330450743e-01, 1.678605440574486e+02, 0.000000000000000e+00
1751, 1.413007245012514e+00, 1.475335442008565e+00, -1.809207954373194e-04, 7.163733514705228e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.690147943753457e+05, 0.000000000000000e+00, 6.760591775013828e+04, 3.287574748010220e+02, 0.000000000000000e+00, -5.688716252949004e-01, 1.978930937489720e-05, 1.696414256697980e-05, 1.623258722793320e-05, 1.535324882758296e-06, -4.205420865193081e+01, 2.730145621880998e+01, 0.000000000000000e+00
1752, 9.065875650929826e+00, 0.000000000000000e+00, 1.595751566954064e+01, 1.137362363004245e+00, 3.253401465580089e+02, 1.048137575226112e-01, 1.792389605995319e+01, 2.816806224661293e+05, 4.736840399706007e-05, 9.400317896063402e+04, 2.879214582436474e+02, 8.421918926241251e-01, 4.784544247550985e-04, 1.788194727219608e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.824315437029182e-06
1753, 1.402658260276347e+00, 1.471042071425909e+00, -1.312679351615577e-03, 8.255244642685180e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.947706649419665e+05, 0.000000000000000e+00, 7.790826597678658e+04, 3.287637575766996e+02, 0.000000000000000e+00, -3.466651343499367e-01, 1.978959353962003e-05, 2.387052617107356e-06, -5.973728846509948e-07, 3.162142678445444e-07, -2.036214214725721e+00, 7.175389283819787e+01, 0.000000000000000e+00
1754, 5.632835884231042e-01, 0.000000000000000e+00, -2.090282209768759e-01, 1.094194598775240e+00, 3.937612510328196e+02, -2.678936099808888e-01, -2.208287348261167e+01, 2.784675319598583e+05, 4.473256202783157e-05, 8.295776481337906e+04, 2.641148502205263e+02, 1.106305697695604e+00, -2.377548749774551e-01, 1.670927672084021e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.211805695186231e-06
1755, 1.412966684631809e+00, 1.474929768422522e+00, 1.718306715187384e-04, 8.127142604086522e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.917456807999203e+05, 0.000000000000000e+00, 7.669827231996812e+04, 3.287592994616945e+02, 0.000000000000000e+00, -3.727629169750506e-01, 1.978939190306236e-05, 8.654252425631581e-06, 2.580169393119804e-06, -9.814783481946622e-07, -8.780988046051787e+00, 3.691972098034447e+01, 0.000000000000000e+00
1756, 7.933376414303777e-01, 1.362942002092050e+00, -1.049636847787370e-02, 9.360809607043969e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.208558893730926e+05, 0.000000000000000e+00, 8.834235574923703e+04, 3.287652517176529e+02, 0.000000000000000e+00, -1.216171721248002e-01, 1.978966111797480e-05, 1.700909586098613e-06, 1.188273991390646e-06, -6.649741026169880e-07, -1.484903216753592e+01, 6.661621565626863e+02, 0.000000000000000e+00
1757, 4.911343239089661e-02, 0.000000000000000e+00, -2.427674143803245e-01, 1.450179635081205e+00, 2.975403610277658e+02, 3.758882795172480e+01, -4.680623454282195e+01, 3.512269483136633e+05, 5.789342243586877e-05, 1.277842141813153e+05, 3.069628015425145e+02, 5.959316681730021e-01, 7.290856740351018e-01, 1.878677997998973e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.675658724776593e-05
1758, 3.516186185991330e-01, 0.000000000000000e+00, 4.883818896557671e+00, 1.127156540114396e+00, 3.230936969249760e+02, -9.751496331597724e-01, 1.948597627947742e+01, 2.792164898070955e+05, 4.701238053212381e-05, 9.309642012163377e+04, 2.877259887744393e+02, 8.444933657007170e-01, -1.907899940178143e-02, 1.787251095056278e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.596887167749449e-06
1759, 1.000552859340644e+00, 0.000000000000000e+00, -2.550087329666439e-03, 7.790149697036475e-01, 3.792101920891918e+01, -1.196210897794671e+00, 8.886507094668204e+00, 1.840767361888799e+05, 3.767690864041508e-05, 7.324086765944429e+04, 3.275201488251152e+02, 1.378732774247040e-01, -4.473340477978827e-01, 1.973329324140479e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.673843427527948e-07
