"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2044,      -1.693487083,       1.453843939,       1.608279099,        5.35487722,      -1.909632181
          0,           0,        2045,      -1.692566752,       1.453760868,       1.608618659,       5.356041507,      -1.908439926
          0,           0,        2046,      -1.691633416,       1.453623137,       1.608947236,       5.357326414,      -1.907239223
          0,           0,        2047,      -1.690686979,       1.453596187,       1.609301897,       5.358729978,      -1.906060924
          0,           0,        2048,      -1.689762712,       1.453670337,       1.609643392,       5.360189954,       -1.90490583
          0,           0,        2049,      -1.688892113,       1.453830028,       1.609914442,       5.361647291,      -1.903806007
          0,           0,        2050,        -1.6880703,       1.454165727,       1.610141378,       5.363092193,      -1.902756407
          0,           0,        2051,      -1.687283642,       1.454648865,       1.610319002,       5.364550879,      -1.901768324
          0,           0,        2052,      -1.686468627,       1.455233929,       1.610564585,       5.366098137,      -1.900876273
          0,           0,        2053,      -1.685704872,       1.455845077,       1.610783977,       5.367604767,      -1.900067383
          0,           0,        2054,      -1.684965835,       1.456479915,       1.611058095,       5.369090514,      -1.899410445
          0,           0,        2055,      -1.684282239,       1.456961509,       1.611341259,        5.37050163,      -1.898907761
          0,           0,        2056,      -1.683670492,       1.457361365,       1.611582857,        5.37180821,      -1.898557537
          0,           0,        2057,      -1.683122101,       1.457770537,       1.611780009,       5.373007758,      -1.898335133
          0,           0,        2058,      -1.682642359,        1.45820522,       1.611903158,       5.374081603,       -1.89823778
          0,           0,        2059,      -1.682220625,       1.458703913,       1.611976096,       5.375029845,      -1.898229313
          0,           0,        2060,      -1.681810176,       1.459270567,       1.612067775,       5.375922753,      -1.898334668
          0,           0,        2061,      -1.681404479,       1.459844549,       1.612180482,       5.376775107,      -1.898583097
          0,           0,        2062,      -1.681078126,       1.460354217,       1.612235472,       5.377486007,      -1.898908092
          0,           0,        2063,      -1.680836704,       1.460801928,       1.612256198,       5.378045816,      -1.899347428
          0,           0,        2064,      -1.680723002,       1.460915942,       1.612237867,       5.378390997,      -1.899909249
          0,           0,        2065,      -1.680675408,        1.46106181,       1.612245467,       5.378628608,       -1.90058433
          0,           0,        2066,      -1.680711554,       1.461237624,         1.6122616,       5.378731202,      -1.901338014
          0,           0,        2067,      -1.680818778,       1.461596121,       1.612298538,       5.378709263,      -1.902163594
          0,           0,        2068,      -1.681071765,       1.461885599,       1.612235053,       5.378465716,      -1.903020988
          0,           0,        2069,      -1.681423241,       1.462101505,       1.612176509,       5.378060873,      -1.903922115
          0,           0,        2070,      -1.681840974,       1.462457858,       1.612172736,       5.377539872,      -1.904908807
          0,           0,        2071,      -1.682380544,       1.462816819,       1.612114726,       5.376830557,      -1.905978684
          0,           0,        2072,      -1.683126434,       1.462845913,       1.611858617,       5.375822558,      -1.907096316
          0,           0,        2073,       -1.68401966,       1.462505163,       1.611526412,       5.374593843,      -1.908295233
          0,           0,        2074,      -1.685067181,       1.461888457,       1.611097867,       5.373131227,      -1.909599038
          0,           0,        2075,       -1.68628347,       1.461015345,       1.610539996,       5.371408296,      -1.910955477
          0,           0,        2076,      -1.687768569,       1.459680437,       1.609649531,       5.369272479,      -1.912330844
          0,           0,        2077,      -1.689375217,       1.458211149,       1.608696161,       5.366928215,      -1.913632777
          0,           0,        2078,      -1.691000124,       1.456742748,       1.607802366,       5.364509213,      -1.914835757
          0,           0,        2079,      -1.692626566,       1.455424081,       1.606973149,       5.362020352,      -1.915933373
          0,           0,        2080,      -1.694116396,       1.454448522,       1.606383544,        5.35966801,      -1.916857011
          0,           0,        2081,      -1.695439362,       1.453860112,       1.605969815,       5.357502597,        -1.9175457
          0,           0,        2082,       -1.69654369,       1.453604852,       1.605750984,       5.355594266,      -1.918060164
          0,           0,        2083,      -1.697381896,       1.453579613,       1.605758959,       5.354012305,      -1.918406818
          0,           0,        2084,      -1.698021131,       1.453643145,       1.605854763,       5.352667857,      -1.918591127
          0,           0,        2085,      -1.698543683,       1.453533594,       1.605868574,       5.351452561,      -1.918591807
          0,           0,        2086,      -1.698911301,       1.453360455,       1.605859386,       5.350435006,      -1.918408264
          0,           0,        2087,      -1.699099001,        1.45317515,       1.605858718,       5.349665904,      -1.918070645
