"Mach","Points:0","Points:1","Points:2"
3.738604784012e+00,-7.589845452458e-03,1.154894754291e-02,0.000000000000e+00
3.560279130936e+00,-7.660900708288e-03,1.144580356777e-02,0.000000000000e+00
3.794970750809e+00,-7.460810244083e-03,1.172377541661e-02,0.000000000000e+00
3.718173265457e+00,-7.383047603071e-03,1.182415429503e-02,0.000000000000e+00
3.581829786301e+00,-7.526679895818e-03,1.162809599191e-02,0.000000000000e+00
3.419435739517e+00,-7.960644550622e-03,1.102356519550e-02,0.000000000000e+00
4.260087490082e+00,-6.990831810981e-03,1.234844047576e-02,0.000000000000e+00
4.082755088806e+00,-7.070515770465e-03,1.224219333380e-02,0.000000000000e+00
3.977346420288e+00,-7.153610233217e-03,1.213187444955e-02,0.000000000000e+00
3.904437303543e+00,-7.228686008602e-03,1.203287485987e-02,0.000000000000e+00
3.776556730270e+00,-7.307344581932e-03,1.192682143301e-02,0.000000000000e+00
4.427252292633e+00,-6.184001918882e-03,1.333994418383e-02,0.000000000000e+00
4.341137409210e+00,-6.266730837524e-03,1.323949359357e-02,0.000000000000e+00
4.267636299133e+00,-6.350468378514e-03,1.313752681017e-02,0.000000000000e+00
4.191945075989e+00,-6.435810588300e-03,1.303248666227e-02,0.000000000000e+00
4.123968601227e+00,-6.528114899993e-03,1.291774492711e-02,0.000000000000e+00
3.963168144226e+00,-6.938211154193e-03,1.240481901914e-02,0.000000000000e+00
3.756444931030e+00,-6.580245681107e-03,1.284145005047e-02,0.000000000000e+00
3.870757818222e+00,-6.790395360440e-03,1.258534844965e-02,0.000000000000e+00
3.714277982712e+00,-6.879031658173e-03,1.247047726065e-02,0.000000000000e+00
3.718086957932e+00,-6.708241533488e-03,1.268199458718e-02,0.000000000000e+00
5.447493076324e+00,-2.173947868869e-03,1.746824756265e-02,0.000000000000e+00
5.043096542358e+00,-2.333558164537e-03,1.731145009398e-02,0.000000000000e+00
5.469095706940e+00,-2.581722103059e-03,1.708701066673e-02,0.000000000000e+00
5.424171924591e+00,-2.732795197517e-03,1.694468595088e-02,0.000000000000e+00
5.262388229370e+00,-2.852057805285e-03,1.683267392218e-02,0.000000000000e+00
5.277407169342e+00,-2.966943895444e-03,1.672519370914e-02,0.000000000000e+00
4.966274738312e+00,-2.525296527892e-03,1.712846755981e-02,0.000000000000e+00
4.814159870148e+00,-3.062885953113e-03,1.662295684218e-02,0.000000000000e+00
4.358708381653e+00,-4.854391794652e-03,1.481600385159e-02,0.000000000000e+00
5.653737068176e+00,-4.250362981111e-03,1.547220349312e-02,0.000000000000e+00
5.343646526337e+00,-4.185022320598e-03,1.553078833967e-02,0.000000000000e+00
4.529253959656e+00,-4.739137832075e-03,1.494160573930e-02,0.000000000000e+00
4.784570217133e+00,-4.627595189959e-03,1.506393775344e-02,0.000000000000e+00
5.231274127960e+00,-4.535053391010e-03,1.517012435943e-02,0.000000000000e+00
5.268650054932e+00,-4.360345192254e-03,1.534956321120e-02,0.000000000000e+00
4.893297195435e+00,-4.463929682970e-03,1.523463521153e-02,0.000000000000e+00
4.930876255035e+00,-3.191462950781e-03,1.650148071349e-02,0.000000000000e+00
5.024514675140e+00,-3.309305058792e-03,1.638988405466e-02,0.000000000000e+00
5.065914154053e+00,-3.432201221585e-03,1.627181656659e-02,0.000000000000e+00
5.099273204803e+00,-3.553239163011e-03,1.615374535322e-02,0.000000000000e+00
5.247152805328e+00,-4.097274504602e-03,1.561667956412e-02,0.000000000000e+00
5.158766746521e+00,-4.000355023891e-03,1.571170240641e-02,0.000000000000e+00
5.111481189728e+00,-3.894877154380e-03,1.581547409296e-02,0.000000000000e+00
5.095228195190e+00,-3.784537781030e-03,1.592474058270e-02,0.000000000000e+00
5.090322017670e+00,-3.670514794067e-03,1.603788137436e-02,0.000000000000e+00
4.015993595123e+00,-4.944683518261e-03,1.470978464931e-02,0.000000000000e+00
3.828593254089e+00,-5.053242202848e-03,1.458841282874e-02,0.000000000000e+00
4.099820137024e+00,-6.142488680780e-03,1.337834727019e-02,0.000000000000e+00
4.019610404968e+00,-6.069601047784e-03,1.346149202436e-02,0.000000000000e+00
4.019644737244e+00,-5.580869503319e-03,1.402014680207e-02,0.000000000000e+00
4.331842422485e+00,-5.820299033076e-03,1.375964842737e-02,0.000000000000e+00
4.029574871063e+00,-5.676945205778e-03,1.391192525625e-02,0.000000000000e+00
4.072741985321e+00,-5.761265754700e-03,1.381774712354e-02,0.000000000000e+00
3.974871397018e+00,-5.986171774566e-03,1.355697400868e-02,0.000000000000e+00
3.945940494537e+00,-5.899744108319e-03,1.365663390607e-02,0.000000000000e+00
3.713722229004e+00,-5.415298044682e-03,1.419383101165e-02,0.000000000000e+00
3.704109907150e+00,-5.547287873924e-03,1.404667459428e-02,0.000000000000e+00
3.451939105988e+00,-5.507136695087e-03,1.408192515373e-02,0.000000000000e+00
3.521471261978e+00,-5.167252849787e-03,1.445442996919e-02,0.000000000000e+00
3.494919776917e+00,-5.348974373192e-03,1.425730623305e-02,0.000000000000e+00
3.315131902695e+00,-5.274516995996e-03,1.433031260967e-02,0.000000000000e+00
4.874970912933e+00,-1.958620501682e-03,1.764978095889e-02,0.000000000000e+00
5.164548397064e+00,-2.068335190415e-03,1.755734719336e-02,0.000000000000e+00
3.514231920242e+00,-2.090374036925e-04,1.915789581835e-02,0.000000000000e+00
3.162375688553e+00,-1.334843109362e-04,1.920356974006e-02,0.000000000000e+00
3.185738325119e+00,-1.708671770757e-04,1.917317323387e-02,0.000000000000e+00
2.899714469910e+00,-9.786806185730e-05,1.921601779759e-02,0.000000000000e+00
4.677306175232e+00,-1.097853295505e-03,1.841788552701e-02,0.000000000000e+00
4.637691497803e+00,-1.417607651092e-03,1.813139952719e-02,0.000000000000e+00
4.554629325867e+00,-1.253380090930e-03,1.827757805586e-02,0.000000000000e+00
4.179726123810e+00,-4.357013385743e-04,1.898649148643e-02,0.000000000000e+00
4.116693019867e+00,-5.126087926328e-04,1.891648396850e-02,0.000000000000e+00
4.498767375946e+00,-6.881331792101e-04,1.877427101135e-02,0.000000000000e+00
4.376401901245e+00,-8.435233612545e-04,1.863238029182e-02,0.000000000000e+00
4.257361412048e+00,-9.978768648580e-04,1.849267631769e-02,0.000000000000e+00
4.096575260162e+00,-6.052351091057e-04,1.883399300277e-02,0.000000000000e+00
3.895298004150e+00,-2.896712394431e-04,1.910438574851e-02,0.000000000000e+00
3.482877016068e+00,-2.507952158339e-04,1.912065595388e-02,0.000000000000e+00
3.842385292053e+00,-3.350990591571e-04,1.906207576394e-02,0.000000000000e+00
3.775128841400e+00,-3.870307118632e-04,1.901381462812e-02,0.000000000000e+00
4.239601612091e+00,-1.556728151627e-03,1.799504272640e-02,0.000000000000e+00
4.624747276306e+00,-1.840686541982e-03,1.774995401502e-02,0.000000000000e+00
4.349938392639e+00,-1.710176351480e-03,1.786071807146e-02,0.000000000000e+00
2.719859600067e+00,-6.173714064062e-05,1.922969333827e-02,0.000000000000e+00
2.608824968338e+00,-3.030524931091e-05,1.924033463001e-02,0.000000000000e+00
2.698887348175e+00,0.000000000000e+00,1.926952973008e-02,0.000000000000e+00
8.504989147186e-01,-1.138756051660e-02,3.448630217463e-03,0.000000000000e+00
8.372918963432e-01,-1.140841562301e-02,3.342071315274e-03,0.000000000000e+00
8.325576782227e-01,-1.142894662917e-02,3.237585304305e-03,0.000000000000e+00
8.245037198067e-01,-1.144925970584e-02,3.132467623800e-03,0.000000000000e+00
7.820366621017e-01,-1.145962998271e-02,3.052210900933e-03,0.000000000000e+00
7.731669545174e-01,-1.148112956434e-02,2.933273557574e-03,0.000000000000e+00
7.563406229019e-01,-1.150007545948e-02,2.818692009896e-03,0.000000000000e+00
7.300554513931e-01,-1.151345763355e-02,2.724315738305e-03,0.000000000000e+00
7.066020965576e-01,-1.152963377535e-02,2.611959585920e-03,0.000000000000e+00
6.915690898895e-01,-1.154508348554e-02,2.504664706066e-03,0.000000000000e+00
7.413826584816e-01,-1.164755038917e-02,1.758087193593e-03,0.000000000000e+00
7.365923523903e-01,-1.162213459611e-02,1.981645589694e-03,0.000000000000e+00
7.116795182228e-01,-1.163106504828e-02,1.884029828943e-03,0.000000000000e+00
7.167720198631e-01,-1.159451715648e-02,2.181385643780e-03,0.000000000000e+00
6.961101293564e-01,-1.160594169050e-02,2.076712669805e-03,0.000000000000e+00
6.865434050560e-01,-1.157740037888e-02,2.281170338392e-03,0.000000000000e+00
6.693173646927e-01,-1.155935414135e-02,2.391910413280e-03,0.000000000000e+00
5.364063382149e-01,-1.169997081161e-02,0.000000000000e+00,0.000000000000e+00
6.616200804710e-01,-1.171892788261e-02,6.160609191284e-04,0.000000000000e+00
6.452220082283e-01,-1.172141544521e-02,4.907734110020e-04,0.000000000000e+00
6.331593394279e-01,-1.172146014869e-02,3.891772066709e-04,0.000000000000e+00
5.330577492714e-01,-1.170427072793e-02,1.000505508273e-04,0.000000000000e+00
5.466383695602e-01,-1.170940790325e-02,1.814135757741e-04,0.000000000000e+00
5.717616677284e-01,-1.171371061355e-02,3.721565881278e-04,0.000000000000e+00
5.520789027214e-01,-1.171182468534e-02,2.733735018410e-04,0.000000000000e+00
6.819030046463e-01,-1.164670661092e-02,1.706391340122e-03,0.000000000000e+00
6.845307946205e-01,-1.165940798819e-02,1.586726517417e-03,0.000000000000e+00
6.600706577301e-01,-1.166708767414e-02,1.481525599957e-03,0.000000000000e+00
6.658797264099e-01,-1.168557256460e-02,1.256427378394e-03,0.000000000000e+00
6.397321820259e-01,-1.167425792664e-02,1.370813813992e-03,0.000000000000e+00
6.439844965935e-01,-1.169259194285e-02,1.120336470194e-03,0.000000000000e+00
6.232098340988e-01,-1.169985532761e-02,9.804725414142e-04,0.000000000000e+00
5.989366173744e-01,-1.170250773430e-02,8.721382473595e-04,0.000000000000e+00
6.161170601845e-01,-1.170999277383e-02,7.359088631347e-04,0.000000000000e+00
1.755751729012e+00,-1.046140864491e-02,6.527052726597e-03,0.000000000000e+00
1.800247073174e+00,-1.038511749357e-02,6.708799861372e-03,0.000000000000e+00
1.776496171951e+00,-1.042383722961e-02,6.617230363190e-03,0.000000000000e+00
2.003635168076e+00,-1.014863234013e-02,7.253079209477e-03,0.000000000000e+00
1.896417140961e+00,-1.029782649130e-02,6.918617524207e-03,0.000000000000e+00
1.929369926453e+00,-1.026334054768e-02,6.997735239565e-03,0.000000000000e+00
1.945926427841e+00,-1.018788479269e-02,7.163263391703e-03,0.000000000000e+00
1.894882559776e+00,-1.022659614682e-02,7.074795197695e-03,0.000000000000e+00
1.759709835052e+00,-1.034519448876e-02,6.796049885452e-03,0.000000000000e+00
1.771894931793e+00,-1.030772272497e-02,6.881249602884e-03,0.000000000000e+00
1.650627017021e+00,-1.054600439966e-02,6.310543511063e-03,0.000000000000e+00
1.693842053413e+00,-1.051530987024e-02,6.390558090061e-03,0.000000000000e+00
1.665289521217e+00,-1.048463303596e-02,6.459697615355e-03,0.000000000000e+00
1.580740332603e+00,-1.057998463511e-02,6.218089256436e-03,0.000000000000e+00
1.549225091934e+00,-1.061482168734e-02,6.127069704235e-03,0.000000000000e+00
1.412821888924e+00,-1.085046865046e-02,5.478389561176e-03,0.000000000000e+00
1.403748750687e+00,-1.081871986389e-02,5.565525498241e-03,0.000000000000e+00
1.404127001762e+00,-1.078562345356e-02,5.656961351633e-03,0.000000000000e+00
1.314671278000e+00,-1.086364313960e-02,5.422374233603e-03,0.000000000000e+00
1.244736433029e+00,-1.091655809432e-02,5.254039540887e-03,0.000000000000e+00
1.228124856949e+00,-1.088184956461e-02,5.352257285267e-03,0.000000000000e+00
1.161157369614e+00,-1.092911791056e-02,5.198373459280e-03,0.000000000000e+00
1.124994993210e+00,-1.095562614501e-02,5.109162535518e-03,0.000000000000e+00
1.517468810081e+00,-1.065004803240e-02,6.032747682184e-03,0.000000000000e+00
1.420533418655e+00,-1.075102016330e-02,5.752627272159e-03,0.000000000000e+00
1.446614146233e+00,-1.071745622903e-02,5.846513435245e-03,0.000000000000e+00
1.486765027046e+00,-1.068511418998e-02,5.937520414591e-03,0.000000000000e+00
2.016158103943e+00,-9.996882639825e-03,7.567198947072e-03,0.000000000000e+00
2.006844282150e+00,-1.007366646081e-02,7.409082725644e-03,0.000000000000e+00
1.920340418816e+00,-1.011648774147e-02,7.311431225389e-03,0.000000000000e+00
1.936099171638e+00,-1.003898028284e-02,7.472774013877e-03,0.000000000000e+00
2.979620456696e+00,-9.154564701021e-03,9.173003956676e-03,0.000000000000e+00
2.892984628677e+00,-9.208064526320e-03,9.078411385417e-03,0.000000000000e+00
2.791972875595e+00,-9.260344319046e-03,8.984127081931e-03,0.000000000000e+00
2.693142175674e+00,-9.314209222794e-03,8.885638788342e-03,0.000000000000e+00
3.562340497971e+00,-8.276815526187e-03,1.057315431535e-02,0.000000000000e+00
3.576757669449e+00,-8.343935012817e-03,1.047431770712e-02,0.000000000000e+00
3.601631641388e+00,-8.410210721195e-03,1.037630718201e-02,0.000000000000e+00
3.633872509003e+00,-8.466348983347e-03,1.029372867197e-02,0.000000000000e+00
3.689268112183e+00,-8.520824834704e-03,1.021397951990e-02,0.000000000000e+00
3.744301319122e+00,-8.580371737480e-03,1.012476999313e-02,0.000000000000e+00
3.772669315338e+00,-8.642418310046e-03,1.003019697964e-02,0.000000000000e+00
3.478136539459e+00,-8.681881241500e-03,9.956790134311e-03,0.000000000000e+00
3.501263380051e+00,-8.752403780818e-03,9.846566244960e-03,0.000000000000e+00
3.517643213272e+00,-8.812111802399e-03,9.753607213497e-03,0.000000000000e+00
3.145979404449e+00,-8.993022143841e-03,9.447840973735e-03,0.000000000000e+00
3.182395696640e+00,-8.935933932662e-03,9.542502462864e-03,0.000000000000e+00
3.252162456512e+00,-8.885082788765e-03,9.626353159547e-03,0.000000000000e+00
3.224061012268e+00,-8.840765804052e-03,9.695735760033e-03,0.000000000000e+00
3.349588632584e+00,-8.096547797322e-03,1.082753762603e-02,0.000000000000e+00
3.292329549789e+00,-8.171708323061e-03,1.071519404650e-02,0.000000000000e+00
3.272509574890e+00,-8.243395015597e-03,1.060960907489e-02,0.000000000000e+00
2.884307622910e+00,-9.012586437166e-03,9.401769377291e-03,0.000000000000e+00
2.842747926712e+00,-9.068000130355e-03,9.308593347669e-03,0.000000000000e+00
2.791170358658e+00,-9.122654795647e-03,9.215088561177e-03,0.000000000000e+00
2.623873472214e+00,-9.565332904458e-03,8.437369018793e-03,0.000000000000e+00
2.509664535522e+00,-9.528276510537e-03,8.495582267642e-03,0.000000000000e+00
2.511559009552e+00,-9.616031311452e-03,8.337415754795e-03,0.000000000000e+00
2.410866737366e+00,-9.665220975876e-03,8.239555172622e-03,0.000000000000e+00
2.304354429245e+00,-9.709365665913e-03,8.149276487529e-03,0.000000000000e+00
2.182498693466e+00,-9.755064733326e-03,8.053372614086e-03,0.000000000000e+00
2.079331636429e+00,-9.802864864469e-03,7.953356020153e-03,0.000000000000e+00
2.071590185165e+00,-9.883725084364e-03,7.797325495631e-03,0.000000000000e+00
1.986017704010e+00,-9.850529022515e-03,7.853094488382e-03,0.000000000000e+00
1.994704246521e+00,-9.924883954227e-03,7.709242403507e-03,0.000000000000e+00
1.931263685226e+00,-9.964022785425e-03,7.624756544828e-03,0.000000000000e+00
2.607043504715e+00,-9.369723498821e-03,8.783020079136e-03,0.000000000000e+00
2.522382259369e+00,-9.424149990082e-03,8.681314997375e-03,0.000000000000e+00
2.442375659943e+00,-9.480071254075e-03,8.575785905123e-03,0.000000000000e+00
1.061765432358e+00,-1.096994336694e-02,5.047308746725e-03,0.000000000000e+00
1.030810356140e+00,-1.099657267332e-02,4.957277327776e-03,0.000000000000e+00
1.009597897530e+00,-1.102456636727e-02,4.862254951149e-03,0.000000000000e+00
9.911763072014e-01,-1.105420384556e-02,4.761549178511e-03,0.000000000000e+00
9.745468497276e-01,-1.108463574201e-02,4.657608922571e-03,0.000000000000e+00
9.618589282036e-01,-1.111511420459e-02,4.552981816232e-03,0.000000000000e+00
9.554435014725e-01,-1.114544458687e-02,4.447756800801e-03,0.000000000000e+00
9.662916064262e-01,-1.124987006187e-02,4.075310193002e-03,0.000000000000e+00
9.597231149673e-01,-1.122280303389e-02,4.175216890872e-03,0.000000000000e+00
9.738624691963e-01,-1.119729131460e-02,4.271152429283e-03,0.000000000000e+00
9.269267916679e-01,-1.117437332869e-02,4.338883794844e-03,0.000000000000e+00
9.052851796150e-01,-1.135464664549e-02,3.622555639595e-03,0.000000000000e+00
8.592334389687e-01,-1.136653311551e-02,3.551345085725e-03,0.000000000000e+00
8.858657479286e-01,-1.133064460009e-02,3.717830404639e-03,0.000000000000e+00
9.242061972618e-01,-1.128932554275e-02,3.903215052560e-03,0.000000000000e+00
8.789828419685e-01,-1.130407676101e-02,3.825079416856e-03,0.000000000000e+00
9.112330079079e-01,-1.126158144325e-02,4.009525757283e-03,0.000000000000e+00
3.094973325729e+00,-8.062967099249e-03,1.086351461709e-02,0.000000000000e+00
3.163871049881e+00,-8.005593903363e-03,1.094753481448e-02,0.000000000000e+00
3.383670330048e+00,-7.351110223681e-03,1.185420248657e-02,0.000000000000e+00
3.344982385635e+00,-7.894830778241e-03,1.111286599189e-02,0.000000000000e+00
3.310599327087e+00,-7.818138226867e-03,1.121874991804e-02,0.000000000000e+00
3.351756572723e+00,-7.739478256553e-03,1.132955309004e-02,0.000000000000e+00
3.254809856415e+00,-7.674501277506e-03,1.141414511949e-02,0.000000000000e+00
3.336868524551e+00,-7.599135860801e-03,1.151980459690e-02,0.000000000000e+00
3.428455114365e+00,-7.448774762452e-03,1.172550301999e-02,0.000000000000e+00
3.271564006805e+00,-7.522023748606e-03,1.162107847631e-02,0.000000000000e+00
3.090757846832e+00,-7.944778539240e-03,1.103063393384e-02,0.000000000000e+00
3.810204505920e+00,-7.023286540061e-03,1.229220535606e-02,0.000000000000e+00
3.675481081009e+00,-7.106808945537e-03,1.218108646572e-02,0.000000000000e+00
3.583924531937e+00,-7.188690360636e-03,1.207256782800e-02,0.000000000000e+00
3.514375925064e+00,-7.265967316926e-03,1.197036448866e-02,0.000000000000e+00
3.964735746384e+00,-6.221529096365e-03,1.328126713634e-02,0.000000000000e+00
3.904941082001e+00,-6.307913456112e-03,1.317658834159e-02,0.000000000000e+00
3.848886251450e+00,-6.395565345883e-03,1.306963525712e-02,0.000000000000e+00
3.803965568542e+00,-6.486753933132e-03,1.295719388872e-02,0.000000000000e+00
3.477353572845e+00,-6.544347852468e-03,1.287429034710e-02,0.000000000000e+00
3.570245742798e+00,-6.972629111260e-03,1.234697643667e-02,0.000000000000e+00
3.406801223755e+00,-6.915440782905e-03,1.241166610271e-02,0.000000000000e+00
3.458827018738e+00,-6.648516282439e-03,1.274622324854e-02,0.000000000000e+00
3.449931383133e+00,-6.825016811490e-03,1.252701133490e-02,0.000000000000e+00
3.380805253983e+00,-6.743300706148e-03,1.262575108558e-02,0.000000000000e+00
4.812691211700e+00,-2.203133190051e-03,1.742554455996e-02,0.000000000000e+00
4.509248733521e+00,-2.331156283617e-03,1.729853823781e-02,0.000000000000e+00
4.509004116058e+00,-2.484677592292e-03,1.715403050184e-02,0.000000000000e+00
4.869844913483e+00,-2.685867249966e-03,1.697486639023e-02,0.000000000000e+00
4.763103485107e+00,-2.804194111377e-03,1.686443202198e-02,0.000000000000e+00
4.748323917389e+00,-2.928550587967e-03,1.674769632518e-02,0.000000000000e+00
4.410910606384e+00,-2.639250829816e-03,1.700529456139e-02,0.000000000000e+00
4.349654197693e+00,-3.030266612768e-03,1.664084754884e-02,0.000000000000e+00
4.425035953522e+00,-3.162149805576e-03,1.651585660875e-02,0.000000000000e+00
3.894581317902e+00,-4.864010959864e-03,1.479034312069e-02,0.000000000000e+00
4.132413864136e+00,-4.776341840625e-03,1.488991547376e-02,0.000000000000e+00
4.989079475403e+00,-4.282950889319e-03,1.542185526341e-02,0.000000000000e+00
4.783824920654e+00,-4.192242398858e-03,1.550861354917e-02,0.000000000000e+00
