"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
7.827333807945e-01,9.718382358551e-01,-9.137358516455e-03,0.000000000000e+00,2.379730939865e+00,7.105450630188e-01,9.077740311623e-01,1.101403355598e+00,-6.461048126221e-01,2.797601521015e-01,-6.108273193240e-02,0.000000000000e+00
7.852234840393e-01,9.722198843956e-01,-1.620347797871e-02,0.000000000000e+00,2.386374235153e+00,7.137331366539e-01,9.089554548264e-01,1.097731709480e+00,-6.389884948730e-01,2.655888497829e-01,-6.093406304717e-02,0.000000000000e+00
7.889158129692e-01,9.727740883827e-01,-2.362616732717e-02,0.000000000000e+00,2.396230220795e+00,7.184544205666e-01,9.106857776642e-01,1.092348217964e+00,-6.284500360489e-01,2.516386508942e-01,-6.068443134427e-02,0.000000000000e+00
7.932178974152e-01,9.733773469925e-01,-3.143147751689e-02,0.000000000000e+00,2.407721281052e+00,7.239482998848e-01,9.126726984978e-01,1.086159229279e+00,-6.161868572235e-01,2.379396259785e-01,-6.033273413777e-02,0.000000000000e+00
7.978885769844e-01,9.739428162575e-01,-3.963709622622e-02,0.000000000000e+00,2.420194149017e+00,7.299152016640e-01,9.148083925247e-01,1.079497098923e+00,-6.028679013252e-01,2.245018780231e-01,-5.987794324756e-02,0.000000000000e+00
8.028781414032e-01,9.744172096252e-01,-4.827162995934e-02,0.000000000000e+00,2.433507204056e+00,7.363011240959e-01,9.170771241188e-01,1.072409391403e+00,-5.886135101318e-01,2.113354802132e-01,-5.931922048330e-02,0.000000000000e+00
8.082501292229e-01,9.747840166092e-01,-5.736820399761e-02,0.000000000000e+00,2.447827100754e+00,7.431902885437e-01,9.195052981377e-01,1.064810395241e+00,-5.732359886169e-01,1.984605193138e-01,-5.865651741624e-02,0.000000000000e+00
8.140920400620e-01,9.750170111656e-01,-6.695265322924e-02,0.000000000000e+00,2.463381052017e+00,7.507005929947e-01,9.221323132515e-01,1.056573152542e+00,-5.564719438553e-01,1.858769953251e-01,-5.788904801011e-02,0.000000000000e+00
8.204590082169e-01,9.750710725784e-01,-7.706325501204e-02,0.000000000000e+00,2.480307340622e+00,7.589114904404e-01,9.249839782715e-01,1.047611832619e+00,-5.381440520287e-01,1.736050248146e-01,-5.701739713550e-02,0.000000000000e+00
8.273480534554e-01,9.748824834824e-01,-8.773341774940e-02,0.000000000000e+00,2.498587846756e+00,7.678293585777e-01,9.280608892441e-01,1.037918686867e+00,-5.182380080223e-01,1.616546660662e-01,-5.604192242026e-02,0.000000000000e+00
8.347480893135e-01,9.744000434875e-01,-9.901127219200e-02,0.000000000000e+00,2.518189191818e+00,7.774437665939e-01,9.313513636589e-01,1.027523159981e+00,-4.967772364616e-01,1.500460356474e-01,-5.496421456337e-02,0.000000000000e+00
8.426648378372e-01,9.735656976700e-01,-1.109469905496e-01,0.000000000000e+00,2.539121627808e+00,7.877669930458e-01,9.348521232605e-01,1.016428351402e+00,-4.737344086170e-01,1.387891620398e-01,-5.378547683358e-02,0.000000000000e+00
8.511341810226e-01,9.723118543625e-01,-1.235968545079e-01,0.000000000000e+00,2.561474323273e+00,7.988517284393e-01,9.385732412338e-01,1.004593133926e+00,-4.489916563034e-01,1.278840899467e-01,-5.250596255064e-02,0.000000000000e+00
8.602004051208e-01,9.705449938774e-01,-1.370318084955e-01,0.000000000000e+00,2.585353374481e+00,8.107666373253e-01,9.425322413445e-01,9.919507503510e-01,-4.223959445953e-01,1.173408627510e-01,-5.112703889608e-02,0.000000000000e+00
8.699324727058e-01,9.681662917137e-01,-1.513322740793e-01,0.000000000000e+00,2.610933303833e+00,8.236096501350e-01,9.467512369156e-01,9.784172177315e-01,-3.937284946442e-01,1.071896478534e-01,-4.965336993337e-02,0.000000000000e+00
8.803942203522e-01,9.650399088860e-01,-1.665630340576e-01,0.000000000000e+00,2.638366937637e+00,8.374795317650e-01,9.512551426888e-01,9.638952612877e-01,-3.627688288689e-01,9.742040932178e-02,-4.808435961604e-02,0.000000000000e+00
8.916686773300e-01,9.610074162483e-01,-1.828445345163e-01,0.000000000000e+00,2.667860746384e+00,8.524979352951e-01,9.560702443123e-01,9.482789635658e-01,-3.292456865311e-01,8.805324882269e-02,-4.642401263118e-02,0.000000000000e+00
9.038508534431e-01,9.558680057526e-01,-2.002721130848e-01,0.000000000000e+00,2.699646711349e+00,8.688078522682e-01,9.612292051315e-01,9.314353466034e-01,-2.928396463394e-01,7.909823209047e-02,-4.467526450753e-02,0.000000000000e+00
9.170561432838e-01,9.493672251701e-01,-2.189613133669e-01,0.000000000000e+00,2.734006643295e+00,8.865832686424e-01,9.667709469795e-01,9.132018089294e-01,-2.531623840332e-01,7.055536657572e-02,-4.283912852407e-02,0.000000000000e+00
9.314337968826e-01,9.411789774895e-01,-2.390509694815e-01,0.000000000000e+00,2.771306753159e+00,9.060470461845e-01,9.727444052696e-01,8.933713436127e-01,-2.097164541483e-01,6.244478374720e-02,-4.092108830810e-02,0.000000000000e+00
9.471669197083e-01,9.308830499649e-01,-2.606351673603e-01,0.000000000000e+00,2.811991930008e+00,9.274770021439e-01,9.792117476463e-01,8.716753125191e-01,-1.618817001581e-01,5.476648360491e-02,-3.892245143652e-02,0.000000000000e+00
9.644863009453e-01,9.179222583771e-01,-2.838254868984e-01,0.000000000000e+00,2.856623411179e+00,9.512234926224e-01,9.862488508224e-01,8.477738499641e-01,-1.088761612773e-01,4.753054305911e-02,-3.684694319963e-02,0.000000000000e+00
9.836753606796e-01,9.015646576881e-01,-3.086469173431e-01,0.000000000000e+00,2.905883550644e+00,9.777230024338e-01,9.939488768578e-01,8.212296962738e-01,-4.972541332245e-02,4.074702039361e-02,-3.469876572490e-02,0.000000000000e+00
1.005096793175e+00,8.808540701866e-01,-3.349756300449e-01,0.000000000000e+00,2.960643768311e+00,1.007535696030e+00,1.002426505089e+00,7.914724946022e-01,1.682082563639e-02,3.441594541073e-02,-3.247899934649e-02,0.000000000000e+00
1.029132485390e+00,8.544952869415e-01,-3.624853491783e-01,0.000000000000e+00,3.021791219711e+00,1.041282653809e+00,1.011806249619e+00,7.578063011169e-01,9.214890748262e-02,2.854738570750e-02,-3.019200265408e-02,0.000000000000e+00
1.056286692619e+00,8.209143877029e-01,-3.902795016766e-01,0.000000000000e+00,3.090513229370e+00,1.079766988754e+00,1.022229075432e+00,7.193289995193e-01,1.780511885881e-01,2.315142191947e-02,-2.784289792180e-02,0.000000000000e+00
1.086934447289e+00,7.781259417534e-01,-4.166591763496e-01,0.000000000000e+00,3.167595386505e+00,1.123683691025e+00,1.033810019493e+00,6.750013828278e-01,2.760795652866e-01,1.821804232895e-02,-2.542749047279e-02,0.000000000000e+00
1.121316790581e+00,7.241121530533e-01,-4.386362135410e-01,0.000000000000e+00,3.253472566605e+00,1.173550009727e+00,1.046582102776e+00,6.237375140190e-01,3.873884379864e-01,1.377742458135e-02,-2.296145074069e-02,0.000000000000e+00
1.159193158150e+00,6.574969291687e-01,-4.510164856911e-01,0.000000000000e+00,3.347316980362e+00,1.229243874550e+00,1.060430645943e+00,5.645095705986e-01,5.117051601410e-01,9.809533134103e-03,-2.043425291777e-02,0.000000000000e+00
1.199416399002e+00,5.786763429642e-01,-4.472174346447e-01,0.000000000000e+00,3.446109056473e+00,1.289255261421e+00,1.074902176857e+00,4.970562756062e-01,6.456591486931e-01,6.334522739053e-03,-1.785826496780e-02,0.000000000000e+00
1.239562869072e+00,4.921338558197e-01,-4.197449088097e-01,0.000000000000e+00,3.543835401535e+00,1.350029468536e+00,1.089117407799e+00,4.225871860981e-01,7.813158631325e-01,3.352473722771e-03,-1.523476932198e-02,0.000000000000e+00
1.275890350342e+00,4.062181413174e-01,-3.633797764778e-01,0.000000000000e+00,3.631323575974e+00,1.405964612961e+00,1.101947784424e+00,3.439242243767e-01,9.061709046364e-01,8.634948171675e-04,-1.256402209401e-02,0.000000000000e+00
1.305559277534e+00,3.319448828697e-01,-2.776391506195e-01,0.000000000000e+00,3.702221870422e+00,1.452200531960e+00,1.112320661545e+00,2.656192481518e-01,1.009376168251e+00,-1.132269972004e-03,-9.844143874943e-03,0.000000000000e+00
1.323797583580e+00,2.773697972298e-01,-1.724194735289e-01,0.000000000000e+00,3.744673728943e+00,1.481754899025e+00,1.119321346283e+00,1.970801204443e-01,1.075345754623e+00,-2.624613465741e-03,-7.089759688824e-03,0.000000000000e+00
1.336856484413e+00,2.447890937328e-01,-5.104098096490e-02,0.000000000000e+00,3.776671409607e+00,1.501314282417e+00,1.123018264771e+00,1.491733193398e-01,1.119005084038e+00,-3.623309079558e-03,-4.277314525098e-03,0.000000000000e+00
1.336624383926e+00,2.392777502537e-01,6.970456242561e-02,0.000000000000e+00,3.775973796844e+00,1.501095652580e+00,1.123049736023e+00,1.487020105124e-01,1.118517041206e+00,-4.118016920984e-03,-1.409734482877e-03,0.000000000000e+00
1.325533866882e+00,2.490161806345e-01,1.302051842213e-01,0.000000000000e+00,3.746569871902e+00,1.486713886261e+00,1.121596217155e+00,1.691753864288e-01,1.086414813995e+00,-4.173899069428e-03,0.000000000000e+00,0.000000000000e+00
1.327438950539e+00,2.559919357300e-01,1.885608583689e-01,0.000000000000e+00,3.754310846329e+00,1.486493945122e+00,1.119820952415e+00,1.912911683321e-01,1.085924148560e+00,-4.118016920984e-03,1.409734482877e-03,0.000000000000e+00
1.310621023178e+00,2.822126746178e-01,3.012824952602e-01,0.000000000000e+00,3.714580059052e+00,1.459826707840e+00,1.113843560219e+00,2.522323727608e-01,1.026399016380e+00,-3.623309079558e-03,4.277314525098e-03,0.000000000000e+00
1.278082609177e+00,3.377470076084e-01,4.091804325581e-01,0.000000000000e+00,3.635709762573e+00,1.410233259201e+00,1.103397607803e+00,3.340038955212e-01,9.156992435455e-01,-2.624613465741e-03,7.089759688824e-03,0.000000000000e+00
1.241438031197e+00,4.136064350605e-01,4.918046593666e-01,0.000000000000e+00,3.548424959183e+00,1.352843523026e+00,1.089739084244e+00,4.190774261951e-01,7.875971794128e-01,-1.132269972004e-03,9.844143874943e-03,0.000000000000e+00
1.194437742233e+00,5.019286274910e-01,5.471882820129e-01,0.000000000000e+00,3.434305429459e+00,1.281403064728e+00,1.072808623314e+00,5.072522759438e-01,6.281318068504e-01,8.634948171675e-04,1.256402209401e-02,0.000000000000e+00
1.142436027527e+00,5.937230587006e-01,5.701774954796e-01,0.000000000000e+00,3.306448698044e+00,1.203954100609e+00,1.053848147392e+00,5.932049751282e-01,4.552547633648e-01,3.352473722771e-03,1.523476932198e-02,0.000000000000e+00
1.090118408203e+00,6.782008409500e-01,5.649493336678e-01,0.000000000000e+00,3.176280498505e+00,1.127569198608e+00,1.034354805946e+00,6.728695631027e-01,2.847526371479e-01,6.334522739053e-03,1.785826496780e-02,0.000000000000e+00
1.041119337082e+00,7.487407326698e-01,5.397921800613e-01,0.000000000000e+00,3.052904605865e+00,1.057494044304e+00,1.015727996826e+00,7.434701919556e-01,1.283349394798e-01,9.809533134103e-03,2.043425291777e-02,0.000000000000e+00
9.974014163017e-01,8.038249015808e-01,5.039001107216e-01,0.000000000000e+00,2.941626310349e+00,9.961715936661e-01,9.987669587135e-01,8.043909668922e-01,-8.545604534447e-03,1.377742458135e-02,2.296145074069e-02,0.000000000000e+00
9.594903588295e-01,8.452838659286e-01,4.638964235783e-01,0.000000000000e+00,2.844224452972e+00,9.438984394073e-01,9.837497472763e-01,8.562992215157e-01,-1.252267360687e-01,1.821804232895e-02,2.542749047279e-02,0.000000000000e+00
9.270149469376e-01,8.758534789085e-01,4.241017103195e-01,0.000000000000e+00,2.760154247284e+00,8.997539281845e-01,9.705926775932e-01,9.005368947983e-01,-2.237635552883e-01,2.315142191947e-02,2.784289792180e-02,0.000000000000e+00
8.991509079933e-01,8.981833457947e-01,3.864521682262e-01,0.000000000000e+00,2.687544107437e+00,8.623551130295e-01,9.590771794319e-01,9.384765028954e-01,-3.072430193424e-01,2.854738570750e-02,3.019200265408e-02,0.000000000000e+00
8.751122355461e-01,9.144648313522e-01,3.517014980316e-01,0.000000000000e+00,2.624557018280e+00,8.304361701012e-01,9.489481449127e-01,9.713438749313e-01,-3.784907162189e-01,3.441594541073e-02,3.247899934649e-02,0.000000000000e+00
8.541328310966e-01,9.262594580650e-01,3.200410008430e-01,0.000000000000e+00,2.569317579269e+00,8.028479814529e-01,9.399567842484e-01,1.000181436539e+00,-4.400715231895e-01,4.074702039361e-02,3.469876572490e-02,0.000000000000e+00
8.356326818466e-01,9.347501397133e-01,2.912774085999e-01,0.000000000000e+00,2.520397663116e+00,7.787280678749e-01,9.319023489952e-01,1.025779843330e+00,-4.939105808735e-01,4.753054305911e-02,3.684694319963e-02,0.000000000000e+00
8.191385865211e-01,9.407655596733e-01,2.651582062244e-01,0.000000000000e+00,2.476616382599e+00,7.573896646500e-01,9.246172904968e-01,1.048765897751e+00,-5.415408611298e-01,5.476648360491e-02,3.892245143652e-02,0.000000000000e+00
8.042856454849e-01,9.449046254158e-01,2.413973957300e-01,0.000000000000e+00,2.437055826187e+00,7.383099794388e-01,9.179698824883e-01,1.069617509842e+00,-5.841294527054e-01,6.244478374720e-02,4.092108830810e-02,0.000000000000e+00
7.907940149307e-01,9.476053714752e-01,2.196909040213e-01,0.000000000000e+00,2.401006460190e+00,7.210937142372e-01,9.118604063988e-01,1.088690638542e+00,-6.225586533546e-01,7.055536657572e-02,4.283912852407e-02,0.000000000000e+00
7.784534096718e-01,9.491935968399e-01,1.998088806868e-01,0.000000000000e+00,2.367937326431e+00,7.054412364960e-01,9.062087535858e-01,1.106264948845e+00,-6.574972271919e-01,7.909823209047e-02,4.467526450753e-02,0.000000000000e+00
7.670855522156e-01,9.499074220657e-01,1.815141290426e-01,0.000000000000e+00,2.337391614914e+00,6.911060214043e-01,9.009504318237e-01,1.122562646866e+00,-6.894955039024e-01,8.805324882269e-02,4.642401263118e-02,0.000000000000e+00
7.565495967865e-01,9.499294161797e-01,1.646161973476e-01,0.000000000000e+00,2.309009075165e+00,6.778922677040e-01,8.960314393044e-01,1.137766957283e+00,-7.189905643463e-01,9.742040932178e-02,4.808435961604e-02,0.000000000000e+00
7.467195391655e-01,9.493971467018e-01,1.489657163620e-01,0.000000000000e+00,2.282465934753e+00,6.656255722046e-01,8.913997411728e-01,1.152050256729e+00,-7.463715076447e-01,1.071896478534e-01,4.965336993337e-02,0.000000000000e+00
7.374706864357e-01,9.484026432037e-01,1.343997567892e-01,0.000000000000e+00,2.257434606552e+00,6.541420221329e-01,8.870074748993e-01,1.165568828583e+00,-7.720044255257e-01,1.173408627510e-01,5.112703889608e-02,0.000000000000e+00
7.287051677704e-01,9.470269083977e-01,1.208196282387e-01,0.000000000000e+00,2.233662843704e+00,6.433070302010e-01,8.828083872795e-01,1.178471446037e+00,-7.961896657944e-01,1.278840899467e-01,5.250596255064e-02,0.000000000000e+00
7.203305363655e-01,9.453154802322e-01,1.081200242043e-01,0.000000000000e+00,2.210904598236e+00,6.330018639565e-01,8.787658214569e-01,1.190876007080e+00,-8.191922903061e-01,1.387891620398e-01,5.378547683358e-02,0.000000000000e+00
7.123127579689e-01,9.433270096779e-01,9.620898216963e-02,0.000000000000e+00,2.189073562622e+00,6.231780052185e-01,8.748657107353e-01,1.202829003334e+00,-8.411205410957e-01,1.500460356474e-01,5.496421456337e-02,0.000000000000e+00
7.046757340431e-01,9.411244988441e-01,8.501528948545e-02,0.000000000000e+00,2.168238639832e+00,6.138617396355e-01,8.711265325546e-01,1.214277386665e+00,-8.619157671928e-01,1.616546660662e-01,5.604192242026e-02,0.000000000000e+00
6.975166797638e-01,9.387961626053e-01,7.447975873947e-02,0.000000000000e+00,2.148667097092e+00,6.051688194275e-01,8.676047921181e-01,1.225051045418e+00,-8.813195824623e-01,1.736050248146e-01,5.701739713550e-02,0.000000000000e+00
6.909697055817e-01,9.364494085312e-01,6.454911828041e-02,0.000000000000e+00,2.130730152130e+00,5.972579717636e-01,8.643764853477e-01,1.234920859337e+00,-8.989777565002e-01,1.858769953251e-01,5.788904801011e-02,0.000000000000e+00
6.851238012314e-01,9.341832995415e-01,5.518666282296e-02,0.000000000000e+00,2.114681243896e+00,5.902270078659e-01,8.614895343781e-01,1.243742585182e+00,-9.146718382835e-01,1.984605193138e-01,5.865651741624e-02,0.000000000000e+00
6.799124479294e-01,9.320247173309e-01,4.634873569012e-02,0.000000000000e+00,2.100349664688e+00,5.839838385582e-01,8.589103221893e-01,1.251621007919e+00,-9.286075234413e-01,2.113354802132e-01,5.931922048330e-02,0.000000000000e+00
6.750805377960e-01,9.299238324165e-01,3.800377994776e-02,0.000000000000e+00,2.087056398392e+00,5.782005190849e-01,8.564911484718e-01,1.259008646011e+00,-9.415166974068e-01,2.245018780231e-01,5.987794324756e-02,0.000000000000e+00
6.702350378036e-01,9.277235269547e-01,3.011809103191e-02,0.000000000000e+00,2.073731184006e+00,5.723952054977e-01,8.540216088295e-01,1.266548156738e+00,-9.544749855995e-01,2.379396259785e-01,6.033273413777e-02,0.000000000000e+00
6.650807261467e-01,9.252404570580e-01,2.265593037009e-02,0.000000000000e+00,2.059546232224e+00,5.662307739258e-01,8.513714671135e-01,1.274637937546e+00,-9.682348966599e-01,2.516386508942e-01,6.068443134427e-02,0.000000000000e+00
6.597024798393e-01,9.224508404732e-01,1.558301318437e-02,0.000000000000e+00,2.044704437256e+00,5.598387122154e-01,8.486230373383e-01,1.283026576042e+00,-9.825028777122e-01,2.655888497829e-01,6.093406304717e-02,0.000000000000e+00
6.545659899712e-01,9.195873141289e-01,8.860410191119e-03,0.000000000000e+00,2.030478954315e+00,5.537854433060e-01,8.460344672203e-01,1.290926814079e+00,-9.960147142410e-01,2.797601521015e-01,6.108273193240e-02,0.000000000000e+00
6.501159667969e-01,9.169771671295e-01,2.471397165209e-03,0.000000000000e+00,2.018123626709e+00,5.485715270042e-01,8.438056707382e-01,1.297729015350e+00,-1.007652759552e+00,2.941524982452e-01,6.113227084279e-02,0.000000000000e+00
6.463628411293e-01,9.147478938103e-01,-3.582456847653e-03,0.000000000000e+00,2.007711648941e+00,5.441661477089e-01,8.418895602226e-01,1.303577303886e+00,-1.017486214638e+00,3.087558746338e-01,6.108446419239e-02,0.000000000000e+00
6.429005265236e-01,9.126909375191e-01,-9.301265701652e-03,0.000000000000e+00,1.998124837875e+00,5.400834679604e-01,8.400731682777e-01,1.309121489525e+00,-1.026599407196e+00,3.235400915146e-01,6.094150245190e-02,0.000000000000e+00
6.393648386002e-01,9.105075001717e-01,-1.470447611064e-02,0.000000000000e+00,1.988317370415e+00,5.359319448471e-01,8.382255434990e-01,1.314761400223e+00,-1.035866141319e+00,3.384950757027e-01,6.070582196116e-02,0.000000000000e+00
6.358025670052e-01,9.082086682320e-01,-1.982864551246e-02,0.000000000000e+00,1.978410005569e+00,5.317752361298e-01,8.363841772079e-01,1.320382952690e+00,-1.045144557953e+00,3.536208868027e-01,6.037970632315e-02,0.000000000000e+00
6.324304342270e-01,9.059746861458e-01,-2.469704672694e-02,0.000000000000e+00,1.969022512436e+00,5.278491973877e-01,8.346360325813e-01,1.325720667839e+00,-1.053907990456e+00,3.688873350620e-01,5.996621027589e-02,0.000000000000e+00
6.293559670448e-01,9.038732647896e-01,-2.931622415781e-02,0.000000000000e+00,1.960452198982e+00,5.242814421654e-01,8.330443501472e-01,1.330581307411e+00,-1.061871767044e+00,3.842743337154e-01,5.946854129434e-02,0.000000000000e+00
6.266399621964e-01,9.019528031349e-01,-3.370049223304e-02,0.000000000000e+00,1.952869892120e+00,5.211407542229e-01,8.316429853439e-01,1.334861397743e+00,-1.068882346153e+00,3.997818529606e-01,5.888934060931e-02,0.000000000000e+00
6.242741346359e-01,9.002455472946e-01,-3.786506131291e-02,0.000000000000e+00,1.946265935898e+00,5.184040069580e-01,8.304108381271e-01,1.338625073433e+00,-1.074991106987e+00,4.153898060322e-01,5.823199450970e-02,0.000000000000e+00
